ЗНП,Вагон №,Накладная №
488,68502145,20122633
488,68502145,00428730
488,68502145,ЭЛ649986
519,68503200,20224654
519,68503200,10011930
519,68503440,20224796
519,68503440,10012059
462,68503523,20061943
462,68503523,00428658
519,68517788,20217518
519,68517788,10011122
519,68517788,ЭЛ774029
519,68519388,20217518
519,68519388,10011122
519,68519388,ЭЛ774029
415,68526052,ЭЛ447741
415,68526052,ЭЛ455651
462,68526052,20055455
462,68526052,00428647
462,68526052,Б0944959
488,68526052,20090724
488,68526052,00428694
488,68526052,20112621
488,68526052,00428721
488,68526052,20161020
488,68526052,00428793
488,68526052,ЭЛ708854
462,68540624,20061943
462,68540624,00428658
519,68541341,20217518
519,68541341,10011122
25,68551183,20246447
25,68551183,10020071
491,68787365,20123056
491,68787365,00669422
522,68787365,20177947
522,68787365,30001584
491,68787548,20123056
491,68787548,00669376
525,68787548,20167170
525,68787548,nan
519,68788306,20224654
519,68788306,10011930
462,68792332,20061943
,68792332,20068525
,68792332,00428664
488,68792332,20099879
488,68792332,00428706
488,68792332,20134572
488,68792332,00428751
462,68795384,20055455
462,68795384,00428647
462,68795384,Б0944959
488,68795384,20090724
488,68795384,00428694
488,68795384,20112306
488,68795384,00428721
488,68795384,ЭЛ635939
25,68795483,20246447
25,68795483,10020071
462,68795640,20055449
462,68795640,00428648
488,68795640,20090740
488,68795640,00428693
488,68795640,20112306
488,68795640,00428719
488,68795640,20138723
488,68795640,00428766
462,68801117,20061943
462,68801117,00428659
462,68801257,20061943
462,68801257,00428659
462,68801257,ЭЛ720326
462,68801257,ЭЛ742307
462,68801638,20055455
462,68801638,00428647
462,68801638,Б0944959
462,68801638,ЭЛ530399
519,68801679,20202787
519,68801679,10007968
519,68801679,ЭЛ769141
519,68802107,20217528
519,68802107,10012617
519,68802115,20217528
519,68802115,10012617
491,68983337,20123056
491,68983337,00025191
522,68983337,20177947
522,68983337,30001584
,90811860,ЭЛ423577
,90811985,ЭЛ423577
,90812009,ЭЛ423577
,90812017,ЭЛ423577
,90812025,ЭЛ423577
,90812272,ЭЛ423577
,90812512,ЭЛ423577
412,93340453,00639872
412,93340453,20049999
474,93340453,00641326
474,93340453,20116208
412,93450732,00639554
412,93450732,20036104
412,93450732,00640406
412,93450732,20069713
474,93450732,00641253
474,93450732,20112379
474,93452316,00641830
474,93452316,20123307
412,93452902,00639875
412,93452902,20047776
412,93452902,00640477
412,93452902,20092314
474,93452902,00641846
412,93454270,00640482
412,93454270,20090547
412,93456176,00639910
412,93456176,20050291
412,93456176,00640494
412,93456176,20090556
412,93493302,00639579
412,93493302,20032927
412,93497998,00639534
412,93497998,20062800
412,93497998,00640576
412,93497998,20091381
474,93497998,00641840
412,93498541,00639902
412,93498541,20076500
412,93499788,00639919
412,93499788,20067703
474,93499788,00640586
474,93499788,20110281
412,93521581,00639866
412,93521581,20055566
474,93521581,00641358
474,93521581,20119463
412,93521854,00639544
412,93521854,20046884
474,93521854,00641324
474,93521854,20116199
412,93534774,00640500
412,93534774,20107632
412,93535581,00640421
412,93535581,20080978
474,93535581,00641368
474,93535581,20119477
412,93537017,00639924
412,93537017,20061852
474,93537017,00641323
474,93537017,20116197
412,93537405,00639547
412,93537405,20043275
412,93537405,00640449
412,93537405,20082224
474,93537405,00641308
474,93537405,20109235
412,93548600,00639807
412,93548600,20047895
412,93558401,00639887
412,93558401,20067289
474,93558401,00641343
474,93558401,20116205
412,93559821,00640434
412,93559821,20081093
412,93562387,00639543
412,93562387,20051552
412,93562387,00640531
412,93562387,20086633
474,93562387,00641355
474,93562387,20117205
412,93562627,00639506
412,93562627,20027556
412,93562627,nan
412,93621340,00639436
412,93621340,20039311
412,93621340,nan
474,93621340,00641285
474,93621340,20108445
412,93621514,00639868
412,93621514,20053255
412,93621514,00640558
412,93621514,20084923
474,93621514,00641376
474,93621514,20116181
412,93621720,00639581
412,93621720,20032936
412,93621720,00639535
412,93621720,20064913
412,93621720,00641203
412,93621720,20098892
412,93627438,00639812
412,93627438,20050045
412,93629004,00640433
412,93629004,20081039
412,93629475,00640442
412,93629475,20080994
474,93629475,00641367
474,93629475,20119475
412,93630283,00639549
412,93630283,20036195
412,93630283,nan
412,93631141,00639546
412,93631141,20043268
412,93631141,00640447
412,93631141,20076748
474,93631141,00641280
474,93631141,20108437
412,93631323,00639505
412,93631323,20027567
412,93631323,nan
412,93632156,00639542
412,93632156,20046892
412,93632156,00640518
412,93632156,20092309
474,93632156,00641841
412,93650935,00639909
412,93650935,20050286
412,93650935,00640499
412,93650935,20101490
412,93651677,00639435
412,93651677,20036109
412,93651677,00640405
412,93651677,20069711
474,93651677,00641252
474,93651677,20112327
412,93652147,00639870
412,93652147,20049032
474,93652147,00641325
474,93652147,20116202
412,93678597,00640444
412,93678597,20080881
474,93678597,00641366
474,93678597,20119473
412,93678696,00639988
412,93678696,20092402
474,93678696,00641872
412,93695195,00640409
412,93695195,20079811
474,93695195,00641305
474,93695195,20109174
412,96363007,00639588
412,96363007,20040515
412,96363007,00640485
412,96363007,20080801
474,96363007,00641314
474,96363007,20178649
412,96363064,00640573
412,96363064,20138018
,96363064,nan
412,96363122,00639597
412,96363122,20056709
412,96363122,00641214
412,96363122,20096424
412,96363122,nan
412,96363528,00639953
412,96363528,20067206
474,96363528,00641268
474,96363528,20172439
412,96363718,00639589
412,96363718,20040538
412,96363718,00640486
412,96363718,20080728
474,96363718,00641313
474,96363718,20200776
412,96363726,00639932
412,96363726,20050593
412,96363726,00640504
412,96363726,20084481
474,96363726,00641385
474,96363726,20119904
412,96363734,00639806
412,96363734,20052647
412,96363734,00641221
412,96363734,20102705
412,96363809,00639952
412,96363809,20067304
412,96363858,00640508
412,96363858,20084493
474,96363858,00641387
474,96363858,20119848
412,96363916,00639500
412,96363916,20027605
412,96363916,nan
412,96364039,00641216
412,96364039,20097115
412,96364062,00639950
412,96364062,20073089
474,96364062,00641312
474,96364062,20186128
412,96364088,00639905
412,96364088,20064877
474,96364088,00641290
474,96364088,20130841
412,96364229,00639937
412,96364229,20050533
412,96364229,00640502
412,96364229,20084460
474,96364229,00641395
474,96364229,20172410
412,96364328,00639890
412,96364328,20059859
474,96364328,00641239
474,96364328,20100379
412,96364419,00640463
412,96364419,20089318
412,96364500,00640427
412,96364500,20072540
474,96364500,00641294
474,96364500,20126298
412,96364526,00640514
412,96364526,20087330
412,96364682,00639563
412,96364682,20029989
412,96364682,00640438
412,96364682,20084093
474,96364682,00641838
412,96364906,00640571
412,96364906,20150338
412,96364955,00640515
412,96364955,20087347
412,96364971,00639802
412,96364971,20052688
412,96364971,00641223
412,96364971,20102730
412,96365085,00640492
412,96365085,20080660
474,96365085,00641342
474,96365085,20172425
412,96365333,00639903
412,96365333,20048829
412,96365333,00640565
412,96365333,20106415
412,96365390,00639498
412,96365390,20027633
412,96365390,00640440
412,96365390,20081093
474,96365390,00641341
474,96365390,20180291
412,96365424,00640512
412,96365424,20102683
412,96365556,00639504
412,96365556,20027591
412,96365556,nan
412,96365580,00639889
412,96365580,20059859
474,96365580,00641240
474,96365580,20100371
412,96365895,00639593
412,96365895,20052707
412,96365978,00639596
412,96365978,20052707
474,96365978,00641241
474,96365978,20100337
412,96366091,00640469
412,96366091,20087305
412,96366125,00639957
412,96366125,20073066
474,96366125,00641310
474,96366125,20178649
412,96366182,00639888
412,96366182,20052626
412,96366182,00641215
412,96366182,20097115
412,96366224,00640569
412,96366224,20138025
,96366224,nan
412,96366422,00640516
412,96366422,20089300
412,96366448,00640507
412,96366448,20084487
474,96366448,00641386
474,96366448,20119841
412,96366497,00639895
412,96366497,20048857
412,96366497,00640568
412,96366497,20112327
412,96367024,00639951
412,96367024,20073089
474,96367024,00641302
474,96367024,20186128
412,96367156,00640470
412,96367156,20087263
474,96367156,00641839
412,96367263,00639894
412,96367263,20064836
474,96367263,00641265
474,96367263,20104788
412,96367339,00640430
412,96367339,20072551
474,96367339,00641293
474,96367339,20126298
412,96367552,00639906
412,96367552,20064866
474,96367552,00641288
474,96367552,20138018
,96367552,nan
412,96367586,00639893
412,96367586,20064836
474,96367586,00641264
474,96367586,20104794
412,96367610,00639562
412,96367610,20030000
412,96367610,00640425
412,96367610,20072500
474,96367610,00641274
474,96367610,20225379
412,96367776,00640493
412,96367776,20080863
474,96367776,00641315
474,96367776,20111851
412,96368014,00639904
412,96368014,20067258
474,96368014,00641271
474,96368014,20170050
412,96368022,00640423
412,96368022,20074695
474,96368022,00641277
474,96368022,20219674
412,96368352,00639565
412,96368352,20029982
412,96368352,00640439
412,96368352,20084093
474,96368352,00641837
412,96368402,00639433
412,96368402,20027910
412,96368402,00640432
412,96368402,20081039
,96368402,nan
474,96368402,00641346
474,96368402,20111919
412,96368410,00639955
412,96368410,20067235
474,96368410,00641269
474,96368410,20150338
412,96368592,00639804
412,96368592,20052688
412,96368592,00641217
412,96368592,20095431
474,96368592,00641831
412,96368618,00640489
412,96368618,20080922
474,96368618,00641316
474,96368618,20111869
412,96368626,00639598
412,96368626,20056709
412,96368626,00641218
412,96368626,20095462
474,96368626,00641832
412,96368634,00639805
412,96368634,20052647
412,96368634,00641222
412,96368634,20102715
412,96368758,00639926
412,96368758,20050499
412,96368758,00640566
412,96368758,20106406
412,96368808,00639502
412,96368808,20027573
412,96368808,nan
412,96368857,00639592
412,96368857,20040553
412,96368857,00640488
412,96368857,20080673
474,96368857,nan
474,96368857,00641391
474,96368857,20186074
412,96368923,00639896
412,96368923,20052626
412,96368923,00641220
412,96368923,20102705
412,96368956,00639958
412,96368956,20073079
474,96368956,00641320
474,96368956,20111996
412,96369111,00639590
412,96369111,20040515
412,96369111,00640484
412,96369111,20080842
474,96369111,00641389
474,96369111,20119894
412,96369137,00640471
412,96369137,20089300
412,96369194,00639933
412,96369194,20050556
412,96369194,00640503
412,96369194,20084469
474,96369194,00641396
474,96369194,20225379
412,96369210,00639493
412,96369210,20024643
412,96369210,00640435
412,96369210,20081127
474,96369210,00641836
412,96369277,00639928
412,96369277,20050443
412,96369277,00640511
412,96369277,20084545
474,96369277,00641399
474,96369277,20165283
412,96369343,00639561
412,96369343,20029995
412,96369343,00640426
412,96369343,20072527
474,96369343,00641273
474,96369343,ЭЛ743417
474,96369343,20227305
412,96369442,00639434
412,96369442,20027914
412,96369442,nan
412,96369467,00640465
412,96369467,20087305
412,96369509,00639929
412,96369509,20050699
412,96369509,00640564
412,96369509,20102715
412,96369582,00640513
412,96369582,20102683
412,96369665,00640431
412,96369665,20072545
474,96369665,00641340
474,96369665,20180309
412,96369756,00640509
412,96369756,20084498
474,96369756,00641397
474,96369756,20165265
474,96369806,00641388
474,96369806,20119872
412,96369889,00639503
412,96369889,20027560
412,96369889,00640468
412,96369889,20087330
412,96710082,00639931
412,96710082,20050640
412,96710082,00640505
412,96710082,20084446
474,96710082,00641394
474,96710082,20170038
412,96710173,00640570
412,96710173,20138025
,96710173,nan
412,96710215,00639954
412,96710215,20067206
412,96710371,00640464
412,96710371,20089846
412,96710637,00639891
412,96710637,20067289
474,96710637,00641303
474,96710637,20186165
412,96711072,00640510
412,96711072,20084535
474,96711072,00641398
474,96711072,20165265
412,96711213,00640437
412,96711213,20081013
474,96711213,00641348
474,96711213,20111949
412,96711544,00639489
412,96711544,20024563
412,96711544,nan
412,96711718,00640429
412,96711718,20072559
474,96711718,00641292
474,96711718,20126332
412,96711775,00640466
412,96711775,20087263
412,96711833,00640491
412,96711833,20080879
474,96711833,00641317
474,96711833,20111886
412,96711965,00639897
412,96711965,20048829
412,96711965,00640567
412,96711965,20106406
412,96712377,00639591
412,96712377,20040538
412,96712377,00640487
412,96712377,20080691
474,96712377,nan
474,96712377,00641392
474,96712377,20180304
474,96712377,ЭЛ709160
412,96712401,00640428
412,96712401,20072566
474,96712401,00641291
474,96712401,20130826
412,96712427,00640462
412,96712427,20089846
412,96712435,00639956
412,96712435,20067235
474,96712435,00641270
474,96712435,20172425
412,96712567,00639930
412,96712567,20050663
412,96712567,00640506
412,96712567,20084453
474,96712567,00641393
474,96712567,20170038
412,96712666,00639499
412,96712666,20027619
412,96712666,00640441
412,96712666,20081127
412,96712682,00639881
412,96712682,20056796
412,96712682,00641210
412,96712682,20096417
412,96712682,20116176
412,96712732,00639927
412,96712732,20050474
412,96712732,00640572
412,96712732,20122271
412,96712757,00639803
412,96712757,20056765
412,96712757,00641219
412,96712757,20095496
474,96712757,00641833
412,96712781,00639501
412,96712781,20027577
412,96712781,nan
412,96712799,00639564
412,96712799,20030104
412,96712799,00640422
412,96712799,20074701
474,96712799,00641276
474,96712799,20219674
412,96712807,00640467
412,96712807,20089318
412,96713003,00639880
412,96713003,20056796
412,96713003,00641211
412,96713003,20096417
412,96713060,00639488
412,96713060,20024611
412,96713060,nan
412,96713102,00639879
412,96713102,20056827
412,96713102,00641213
412,96713102,20096424
412,96713474,00639599
412,96713474,20073066
474,96713474,00641319
474,96713474,20111985
412,96713482,00640490
412,96713482,20080904
474,96713482,00641318
474,96713482,20111900
412,96713524,00639949
412,96713524,20073079
474,96713524,00641311
474,96713524,20180291
474,96713623,00641272
474,96713623,20205986
412,96713631,00639492
412,96713631,20024624
412,96713631,00640436
412,96713631,20081013
474,96713631,00641347
474,96713631,20111937
412,96713656,00639892
412,96713656,20064866
474,96713656,00641289
474,96713656,20130841
412,96714779,00640424
412,96714779,20072487
474,96714779,00641275
474,96714779,20200759
,97101083,nan
412,97101083,00639816
412,97101083,20064947
474,97101083,00641249
474,97101083,20100413
474,97101083,00641873
412,97101117,00639428
412,97101117,20034715
412,97101117,00639986
412,97101117,20064954
474,97101117,00641247
474,97101117,20100430
474,97101117,00641874
412,97101182,00639842
412,97101182,20064928
412,97101182,00641205
412,97101182,20098887
412,97101265,00639876
412,97101265,20047793
474,97101265,00641300
474,97101265,20205986
412,97101281,00639537
412,97101281,20069714
474,97101281,00641286
474,97101281,20112620
412,97101356,00640481
412,97101356,20095641
474,97101356,00641845
412,97101448,00639829
412,97101448,20068214
474,97101448,00641261
474,97101448,20104810
412,97101513,00639539
412,97101513,20041236
412,97101513,00640456
412,97101513,20076766
474,97101513,00641344
474,97101513,20116206
,97101539,nan
412,97101661,00639418
412,97101661,20034729
412,97101661,00639824
412,97101661,20069448
412,97101661,00641202
412,97101661,20098896
412,97120091,00639884
412,97120091,20049349
412,97120091,00640550
412,97120091,20086642
474,97120091,00641819
474,97120091,20121695
412,97147565,00639921
412,97147565,20050308
412,97147565,20102371
412,97147664,00639555
412,97147664,20036077
412,97147664,00639991
412,97147664,20091331
474,97147664,00641868
412,97147706,00639578
412,97147706,20032923
412,97147706,00639819
412,97147706,20062953
412,97147706,00640553
412,97147706,20089748
474,97147706,00641857
412,97147730,00639914
412,97147730,20064640
412,97147730,00640555
412,97147730,20106950
412,97147763,00639849
412,97147763,20062783
412,97147763,00640575
412,97147763,20091390
474,97147763,00641864
412,97147888,00639553
412,97147888,20039306
412,97147888,00640418
412,97147888,20084674
474,97147888,00641829
412,97147920,00640420
412,97147920,20080955
474,97147920,00641369
412,97147938,00639551
412,97147938,20036059
412,97147938,00640404
412,97147938,20069710
474,97147938,00641251
474,97147938,20112437
412,97147961,00640453
412,97147961,20076754
474,97147961,00641281
474,97147961,20108439
412,97148027,00639908
412,97148027,20050284
412,97148027,00640495
412,97148027,20092302
474,97148027,00641842
412,97160295,00639531
412,97160295,20046840
412,97160295,00640457
412,97160295,20095618
474,97160295,00641844
412,97165294,00639966
412,97165294,20061565
412,97165294,00641224
412,97165294,20102139
412,97177836,00639425
412,97177836,20034732
412,97177836,00639999
412,97177836,20084307
474,97177836,00641375
474,97177836,20116179
412,97177844,00639970
412,97177844,20062472
474,97177844,00640582
474,97177844,20110351
412,97177885,00639830
412,97177885,20068204
474,97177885,00641258
474,97177885,20117153
412,97177901,00639964
412,97177901,20066275
474,97177901,00641244
474,97177901,20110310
412,97177943,00639869
412,97177943,20049065
412,97177943,00640548
412,97177943,20086643
474,97177943,00641350
474,97177943,20117136
412,97177950,00639529
412,97177950,20048621
412,97177950,00640475
412,97177950,20084599
474,97177950,00641328
474,97177950,20116196
412,97178057,00639427
412,97178057,20034745
412,97178057,nan
412,97178131,00639838
412,97178131,20062758
412,97178131,00640519
412,97178131,20095683
412,97184196,00639552
412,97184196,20036116
412,97184196,00640446
412,97184196,20080930
474,97184196,00641364
412,97194294,00640416
412,97194294,20091294
474,97194294,00641802
412,97198295,00639974
412,97198295,20061538
412,97198295,00640520
412,97198295,20095646
412,97204648,00639844
412,97204648,20064925
412,97204648,00640521
412,97204648,20095780
412,97204739,00640455
412,97204739,20076760
474,97204739,00641283
474,97204739,20112626
412,97204770,00639883
412,97204770,20049359
412,97204770,00640549
412,97204770,20086637
474,97204770,00641814
412,97205009,00639989
412,97205009,20092402
474,97205009,00641871
412,97205033,00640403
412,97205033,20084325
474,97205033,00641374
474,97205033,20116178
412,97205082,00639426
412,97205082,20034740
412,97205082,nan
412,97205108,00639947
412,97205108,20059962
412,97205108,00640589
412,97205108,20091256
474,97205108,00641804
412,97205231,00639969
412,97205231,20062551
412,97205231,00641227
412,97205231,20103741
412,97210587,00639600
412,97210587,20064918
412,97210587,00640561
412,97210587,20102335
412,97225650,00639948
412,97225650,20059964
412,97225650,00640590
412,97225650,20091258
474,97225650,00641822
412,97225841,00639885
412,97225841,20049341
412,97225841,00640539
412,97225841,20086639
474,97225841,00641820
412,97225908,00639530
412,97225908,20046833
412,97225908,00640476
412,97225908,20084362
412,97225957,00639585
412,97225957,20043247
412,97225957,00639995
